InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537624,72799E,IVORY PILLAR CANDLE SILVER FLOCK,12,2010-12-07 14:41:00,2.95,12748.0,United Kingdom
573074,22350,ILLUSTRATED CAT BOWL ,6,2011-10-27 14:03:00,2.55,16265.0,United Kingdom
566581,22271,FELTCRAFT DOLL ROSIE,1,2011-09-13 13:47:00,2.95,16081.0,United Kingdom
581166,23254,CHILDRENS CUTLERY DOLLY GIRL ,1,2011-12-07 14:43:00,4.15,15525.0,United Kingdom
563908,23110,PARISIENNE KEY CABINET ,2,2011-08-21 12:21:00,5.75,18109.0,United Kingdom
538512,22481,BLACK TEA TOWEL CLASSIC DESIGN,12,2010-12-12 14:03:00,1.25,16665.0,United Kingdom
547990,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2011-03-29 09:53:00,1.25,15589.0,United Kingdom
559509,72800B, 4 PURPLE FLOCK DINNER CANDLES,1,2011-07-08 15:25:00,2.55,15920.0,United Kingdom
577358,22553,PLASTERS IN TIN SKULLS,1,2011-11-18 15:59:00,3.29,,United Kingdom
545928,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-03-08 11:59:00,1.95,14407.0,United Kingdom
560276,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1,2011-07-17 15:11:00,1.65,14606.0,United Kingdom
537645,22947,WOODEN ADVENT CALENDAR RED,1,2010-12-07 15:34:00,34.0,,United Kingdom
538171,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,2010-12-09 20:01:00,3.75,17530.0,United Kingdom
C542089,22300,COFFEE MUG DOG + BALL DESIGN,-2,2011-01-25 12:39:00,2.55,12681.0,France
546330,21458,2 PICTURE BOOK EGGS EASTER BUNNY,12,2011-03-11 10:30:00,1.25,16817.0,United Kingdom
C565848,22998,TRAVEL CARD WALLET KEEP CALM,-16,2011-09-07 12:48:00,0.42,14606.0,United Kingdom
550319,22309,TEA COSY RED  STRIPE,2,2011-04-17 12:37:00,2.55,14524.0,United Kingdom
551558,22381,TOY TIDY PINK POLKADOT,2,2011-05-03 10:41:00,2.1,17841.0,United Kingdom
571257,16236,KITTY PENCIL ERASERS,1,2011-10-14 17:17:00,0.42,,United Kingdom
563216,21718,RED METAL BEACH SPADE ,1,2011-08-14 13:14:00,1.25,17841.0,United Kingdom
567296,23004,TRAVEL CARD WALLET PANTRY,24,2011-09-19 12:19:00,0.42,12682.0,France
568721,35095A,BLUE VICTORIAN FABRIC OVAL BOX,1,2011-09-28 16:24:00,0.83,,United Kingdom
573576,21739,COSY SLIPPER SHOES SMALL GREEN,1,2011-10-31 14:09:00,2.46,14096.0,United Kingdom
558437,21843,RED RETROSPOT CAKE STAND,2,2011-06-29 12:46:00,10.95,17799.0,United Kingdom
551125,90157,RIVIERA NECKLACE,2,2011-04-26 12:47:00,4.95,17277.0,United Kingdom
580615,22133,PINK LOVE HEART SHAPE CUP,12,2011-12-05 12:05:00,0.85,16873.0,United Kingdom
573075,22435,SET OF 9 HEART SHAPED BALLOONS,2,2011-10-27 14:04:00,1.25,17545.0,United Kingdom
557292,21172,PARTY METAL SIGN ,12,2011-06-19 13:06:00,1.45,17562.0,United Kingdom
552316,47566,PARTY BUNTING,4,2011-05-08 16:11:00,4.95,15674.0,United Kingdom
572511,23526,DOG LICENCE WALL ART,4,2011-10-24 14:29:00,5.95,14895.0,United Kingdom
552358,22561,WOODEN SCHOOL COLOURING SET,12,2011-05-09 12:20:00,1.65,15673.0,United Kingdom
546422,72232,FENG SHUI PILLAR CANDLE,12,2011-03-13 11:38:00,0.19,15547.0,United Kingdom
566240,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,2011-09-11 11:29:00,0.85,14508.0,United Kingdom
570488,16238,PARTY TIME PENCIL ERASERS,2,2011-10-10 17:12:00,0.42,14096.0,United Kingdom
572513,22546,MINI JIGSAW PURDEY,1,2011-10-24 14:36:00,0.42,16728.0,United Kingdom
538951,20723,STRAWBERRY CHARLOTTE BAG,1,2010-12-15 11:26:00,0.85,16782.0,United Kingdom
573346,22163,HEART STRING MEMO HOLDER HANGING,4,2011-10-30 12:18:00,0.79,17255.0,United Kingdom
540977,85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,1,2011-01-12 15:01:00,2.51,,United Kingdom
578098,84836,ZINC METAL HEART DECORATION,1,2011-11-22 17:32:00,1.25,12936.0,United Kingdom
564756,21094,SET/6 RED SPOTTY PAPER PLATES,6,2011-08-30 10:33:00,0.83,,United Kingdom
536865,21786,POLKADOT RAIN HAT ,3,2010-12-03 11:28:00,0.81,,United Kingdom
570674,21015,DARK BIRD HOUSE TREE DECORATION,24,2011-10-11 14:59:00,0.29,14911.0,EIRE
577126,22631,CIRCUS PARADE LUNCH BOX ,12,2011-11-17 19:22:00,1.95,12406.0,Denmark
552769,21088,SET/6 FRUIT SALAD PAPER CUPS,7,2011-05-11 11:47:00,0.19,16241.0,United Kingdom
574589,23215,JINGLE BELL HEART ANTIQUE SILVER,6,2011-11-06 10:33:00,2.08,15017.0,United Kingdom
579173,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,1,2011-11-28 14:37:00,0.42,17359.0,United Kingdom
552652,21563,RED HEART SHAPE LOVE BUCKET ,1,2011-05-10 14:09:00,2.95,14591.0,United Kingdom
578944,22096,PINK PAISLEY SQUARE TISSUE BOX ,1,2011-11-27 13:41:00,0.39,16005.0,United Kingdom
572311,22804,PINK HANGING HEART T-LIGHT HOLDER,3,2011-10-23 15:45:00,2.95,14035.0,United Kingdom
568213,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-09-25 16:06:00,2.49,15214.0,United Kingdom
580045,23039,T-LIGHT HOLDER SILVER HEART HANDLE,6,2011-12-01 12:39:00,1.95,13090.0,United Kingdom
C540417,20727,LUNCH BAG  BLACK SKULL.,-30,2011-01-07 10:56:00,1.65,13680.0,United Kingdom
541423,22248,DECORATION  PINK CHICK MAGIC GARDEN,3,2011-01-17 17:54:00,0.79,,United Kingdom
559804,85160B,BLACK BIRD GARDEN DESIGN MUG,6,2011-07-12 14:17:00,0.39,17405.0,United Kingdom
539958,22616,PACK OF 12 LONDON TISSUES ,1,2010-12-23 13:26:00,0.85,,United Kingdom
549126,22630,DOLLY GIRL LUNCH BOX,1,2011-04-06 14:23:00,1.95,16031.0,United Kingdom
577358,84375,SET OF 20 KIDS COOKIE CUTTERS,2,2011-11-18 15:59:00,4.13,,United Kingdom
C572995,23404,HOME SWEET HOME BLACKBOARD,-1,2011-10-27 11:11:00,4.95,13890.0,United Kingdom
571498,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,2011-10-17 15:06:00,3.75,17841.0,United Kingdom
578668,21819,GLITTER CHRISTMAS STAR ,72,2011-11-24 17:11:00,0.39,12971.0,United Kingdom
540551,21773,DECORATIVE ROSE BATHROOM BOTTLE,9,2011-01-10 09:43:00,1.28,,United Kingdom
567476,23237,SET OF 4 KNICK KNACK TINS LEAF,6,2011-09-20 13:19:00,4.15,14859.0,United Kingdom
548191,21012,ANTIQUE ALL GLASS CANDLESTICK,1,2011-03-29 15:20:00,2.46,,United Kingdom
556813,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,1,2011-06-14 17:28:00,2.46,,United Kingdom
549155,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-04-06 17:08:00,2.46,,United Kingdom
543354,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,16,2011-02-07 13:50:00,0.85,13458.0,United Kingdom
575973,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-11-13 13:03:00,1.65,,EIRE
574707,23439,HAND WARMER RED LOVE HEART,4,2011-11-06 14:08:00,2.1,17107.0,United Kingdom
C559347,22209,WOOD STAMP SET HAPPY BIRTHDAY,-12,2011-07-07 17:22:00,0.83,18072.0,United Kingdom
575051,22750,FELTCRAFT PRINCESS LOLA DOLL,2,2011-11-08 12:14:00,3.75,15957.0,United Kingdom
564221,22386,JUMBO BAG PINK POLKADOT,29,2011-08-24 09:36:00,4.13,,United Kingdom
552804,23177,TREASURE ISLAND BOOK BOX,8,2011-05-11 12:32:00,2.25,15615.0,United Kingdom
558389,47566,PARTY BUNTING,4,2011-06-29 10:18:00,4.95,14383.0,United Kingdom
572652,23152,IVORY SWEETHEART WIRE LETTER RACK ,4,2011-10-25 12:11:00,3.75,15805.0,United Kingdom
540242,21390,FILIGRIS HEART WITH BUTTERFLY,24,2011-01-05 15:30:00,1.25,15046.0,United Kingdom
539215,85035C,ROSE 3 WICK MORRIS BOX CANDLE,1,2010-12-16 12:42:00,4.25,15574.0,United Kingdom
561900,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-07-31 15:31:00,0.83,16655.0,United Kingdom
564221,22178,VICTORIAN GLASS HANGING T-LIGHT,16,2011-08-24 09:36:00,2.46,,United Kingdom
542059,82580,BATHROOM METAL SIGN,12,2011-01-25 11:59:00,0.55,16757.0,United Kingdom
569866,16008,SMALL FOLDING SCISSOR(POINTED EDGE),12,2011-10-06 14:50:00,0.12,12757.0,Portugal
570228,23397,FOOT STOOL HOME SWEET HOME ,1,2011-10-09 13:28:00,9.95,15821.0,United Kingdom
577552,22386,JUMBO BAG PINK POLKADOT,10,2011-11-20 15:27:00,2.08,14282.0,United Kingdom
571276,23534,WALL ART STOP FOR TEA ,1,2011-10-16 12:30:00,5.95,14702.0,United Kingdom
537666,22560,TRADITIONAL MODELLING CLAY,3,2010-12-07 18:36:00,2.51,,United Kingdom
573344,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,13,2011-10-30 12:07:00,0.29,14179.0,United Kingdom
541844,21829,DINOSAUR KEYRINGS ASSORTED,36,2011-01-23 12:19:00,0.21,16931.0,United Kingdom
564150,21932,SCANDINAVIAN PAISLEY PICNIC BAG,5,2011-08-23 12:30:00,2.95,14936.0,Channel Islands
539434,22142,CHRISTMAS CRAFT WHITE FAIRY ,2,2010-12-17 14:41:00,3.36,,United Kingdom
567167,84596G,SMALL CHOCOLATES PINK BOWL,16,2011-09-18 12:21:00,0.42,15547.0,United Kingdom
574302,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-11-03 16:28:00,2.1,13914.0,United Kingdom
578305,23532,WALL ART WORK REST AND PLAY  ,6,2011-11-23 15:44:00,4.15,14088.0,United Kingdom
541280,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-01-17 11:57:00,2.95,15296.0,United Kingdom
575740,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,2011-11-11 09:25:00,2.55,18130.0,United Kingdom
552699,22666,RECIPE BOX PANTRY YELLOW DESIGN,12,2011-05-10 15:52:00,2.95,16210.0,United Kingdom
557297,21519,GIN & TONIC DIET GREETING CARD ,12,2011-06-19 13:54:00,0.42,12421.0,Spain
573029,22607,WOODEN ROUNDERS GARDEN SET ,1,2011-10-27 13:33:00,9.95,14971.0,United Kingdom
557500,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,2011-06-20 15:27:00,5.79,,United Kingdom
539708,22976,CIRCUS PARADE CHILDRENS EGG CUP ,1,2010-12-21 12:18:00,2.51,,United Kingdom
567798,84879,ASSORTED COLOUR BIRD ORNAMENT,36,2011-09-22 12:00:00,1.69,13089.0,United Kingdom
578472,23253,16 PIECE CUTLERY SET PANTRY DESIGN,4,2011-11-24 12:40:00,15.95,12476.0,Germany
577008,21900,"KEY FOB , SHED",1,2011-11-17 12:02:00,0.65,16869.0,United Kingdom
579508,90086,CRYSTAL FROG PHONE CHARM,1,2011-11-29 16:33:00,1.63,,United Kingdom
571279,23126,FELTCRAFT GIRL AMELIE KIT,1,2011-10-16 12:54:00,4.95,16466.0,United Kingdom
554491,21539,RED RETROSPOT BUTTER DISH,1,2011-05-24 13:50:00,4.95,14606.0,United Kingdom
577728,22999,TRAVEL CARD WALLET VINTAGE LEAF,24,2011-11-21 12:52:00,0.42,17811.0,United Kingdom
537237,21874,GIN AND TONIC MUG,1,2010-12-06 09:58:00,3.36,,United Kingdom
547650,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,9,2011-03-24 12:08:00,0.85,17059.0,United Kingdom
565850,23396,LA JARDIN BOTANIQUE CUSHION COVER,1,2011-09-07 12:55:00,3.75,14530.0,United Kingdom
578307,85040A,S/4 PINK FLOWER CANDLES IN BOWL,2,2011-11-23 15:53:00,1.65,17290.0,United Kingdom
546136,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-03-09 16:32:00,1.25,,United Kingdom
572897,72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2011-10-26 14:42:00,4.13,,United Kingdom
536522,84563A,PINK & WHITE BREAKFAST TRAY,1,2010-12-01 12:49:00,5.95,15012.0,United Kingdom
548191,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-03-29 15:20:00,5.79,,United Kingdom
573038,21365,MIRRORED WALL ART STARS,1,2011-10-27 13:48:00,0.75,17545.0,United Kingdom
576837,23184,BULL DOG BOTTLE OPENER,1,2011-11-16 15:16:00,10.79,,United Kingdom
539434,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2010-12-17 14:41:00,5.91,,United Kingdom
580731,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-12-05 17:36:00,0.95,17383.0,United Kingdom
564087,22139,RETROSPOT TEA SET CERAMIC 11 PC ,24,2011-08-23 09:38:00,4.25,,Hong Kong
570388,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-10-10 12:37:00,2.95,14911.0,EIRE
556083,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,2011-06-08 15:23:00,4.13,,United Kingdom
556318,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,48,2011-06-10 10:49:00,0.55,16767.0,United Kingdom
568650,22742,MAKE YOUR OWN PLAYTIME CARD KIT,6,2011-09-28 11:56:00,2.95,13505.0,Switzerland
571281,23118,PARISIENNE JEWELLERY DRAWER ,40,2011-10-16 13:23:00,6.65,14088.0,United Kingdom
563565,22970,LONDON BUS COFFEE MUG,6,2011-08-17 14:22:00,2.55,17338.0,United Kingdom
578941,84991,60 TEATIME FAIRY CAKE CASES,2,2011-11-27 13:26:00,0.55,16024.0,United Kingdom
562791,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-08-09 14:18:00,1.25,17730.0,United Kingdom
553836,22961,JAM MAKING SET PRINTED,12,2011-05-19 12:08:00,1.45,17017.0,United Kingdom
576508,21810,CHRISTMAS HANGING STAR WITH BELL,6,2011-11-15 12:02:00,0.39,17777.0,United Kingdom
571899,22744,MAKE YOUR OWN MONSOON CARD KIT,1,2011-10-19 14:22:00,2.95,16885.0,United Kingdom
566520,22619,SET OF 6 SOLDIER SKITTLES,1,2011-09-13 11:26:00,3.75,17757.0,United Kingdom
554956,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,1,2011-05-27 15:17:00,10.79,,United Kingdom
553034,15044C,PURPLE PAPER PARASOL,3,2011-05-12 20:03:00,2.95,17970.0,United Kingdom
548742,21238,RED RETROSPOT CUP,4,2011-04-04 12:00:00,0.85,14688.0,United Kingdom
559107,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-07-06 11:22:00,0.55,15334.0,United Kingdom
540275,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,5,2011-01-06 12:11:00,2.95,13680.0,United Kingdom
568140,23356,LOVE HOT WATER BOTTLE,4,2011-09-25 10:48:00,5.95,17411.0,United Kingdom
560979,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2011-07-22 12:21:00,0.29,15232.0,United Kingdom
565932,22079,RIBBON REEL HEARTS DESIGN ,5,2011-09-08 10:35:00,1.65,16418.0,United Kingdom
567462,22971,QUEENS GUARD COFFEE MUG,1,2011-09-20 12:35:00,2.55,14446.0,United Kingdom
568567,23245,SET OF 3 REGENCY CAKE TINS,3,2011-09-27 18:41:00,10.79,,United Kingdom
561356,21708,FOLDING UMBRELLA CREAM POLKADOT,4,2011-07-26 14:56:00,4.95,14273.0,United Kingdom
568675,22356,CHARLOTTE BAG PINK POLKADOT,30,2011-09-28 13:32:00,0.72,14298.0,United Kingdom
565056,22842,BISCUIT TIN VINTAGE RED,2,2011-08-31 17:12:00,6.75,16278.0,United Kingdom
575587,20795,LARGE BLUE PROVENCAL CERAMIC BALL,1,2011-11-10 12:01:00,2.1,17461.0,United Kingdom
546366,22553,PLASTERS IN TIN SKULLS,1,2011-03-11 11:37:00,1.65,12748.0,United Kingdom
572058,22386,JUMBO BAG PINK POLKADOT,1,2011-10-20 12:43:00,2.08,18252.0,United Kingdom
558614,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,1,2011-06-30 15:56:00,1.25,,United Kingdom
558232,23298,SPOTTY BUNTING,1,2011-06-27 14:30:00,4.95,17841.0,United Kingdom
540372,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,24,2011-01-06 16:41:00,0.85,13081.0,United Kingdom
580729,79066K,RETRO MOD TRAY,1,2011-12-05 17:24:00,1.63,,United Kingdom
537334,22468,BABUSHKA LIGHTS STRING OF 10,1,2010-12-06 12:06:00,6.75,16719.0,United Kingdom
573109,22112,CHOCOLATE HOT WATER BOTTLE,6,2011-10-27 15:19:00,4.95,15144.0,United Kingdom
577696,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-11-21 11:57:00,2.1,16406.0,United Kingdom
563366,22089,PAPER BUNTING VINTAGE PAISLEY,6,2011-08-16 08:52:00,2.95,15373.0,United Kingdom
577302,21062,PARTY INVITES SPACEMAN,2,2011-11-18 12:57:00,0.85,17904.0,United Kingdom
577258,21818,GLITTER HEART DECORATION,2,2011-11-18 12:27:00,0.39,16764.0,United Kingdom
537370,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1,2010-12-06 12:44:00,0.85,13155.0,United Kingdom
570258,21328,BALLOONS  WRITING SET ,1,2011-10-10 09:56:00,3.29,,United Kingdom
562581,23313,VINTAGE CHRISTMAS BUNTING,3,2011-08-07 13:43:00,4.95,15860.0,United Kingdom
559548,44242A,LILAC FEATHERS CURTAIN,12,2011-07-10 15:17:00,0.79,17997.0,United Kingdom
562454,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,2011-08-05 10:31:00,3.75,15128.0,United Kingdom
561106,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,2011-07-25 11:37:00,2.1,14246.0,United Kingdom
555638,23173,REGENCY TEAPOT ROSES ,2,2011-06-06 12:51:00,9.95,15150.0,United Kingdom
555570,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-06-05 15:36:00,8.5,15152.0,United Kingdom
539453,20665,RED RETROSPOT PURSE ,2,2010-12-17 17:08:00,5.91,,United Kingdom
559017,22599,CHRISTMAS MUSICAL ZINC STAR,12,2011-07-05 13:06:00,0.85,14034.0,United Kingdom
581498,23388,WOODLAND MINI BACKPACK,1,2011-12-09 10:26:00,8.29,,United Kingdom
578937,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-27 13:03:00,2.95,16592.0,United Kingdom
568411,DOT,DOTCOM POSTAGE,1,2011-09-27 10:52:00,837.46,,United Kingdom
555109,22442,GROW YOUR OWN FLOWERS SET OF 3,1,2011-05-31 14:19:00,7.95,16023.0,United Kingdom
559923,22029,SPACEBOY BIRTHDAY CARD,4,2011-07-13 16:07:00,0.83,,United Kingdom
552295,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,2011-05-08 14:08:00,1.45,14224.0,United Kingdom
581125,23570,TRADITIONAL PICK UP STICKS GAME ,3,2011-12-07 12:41:00,1.25,14087.0,United Kingdom
559914,21989,PACK OF 20 SKULL PAPER NAPKINS,2,2011-07-13 15:13:00,1.63,,United Kingdom
562603,22024,RAINY LADIES BIRTHDAY CARD,12,2011-08-08 10:40:00,0.42,17870.0,United Kingdom
541256,22228,BUNNY WOODEN PAINTED WITH BIRD ,12,2011-01-16 14:36:00,0.85,13048.0,United Kingdom
558117,21218,RED SPOTTY BISCUIT TIN,1,2011-06-27 09:11:00,8.29,,United Kingdom
578400,21713,CITRONELLA CANDLE FLOWERPOT,2,2011-11-24 11:52:00,2.1,12748.0,United Kingdom
550500,75049L,LARGE CIRCULAR MIRROR MOBILE,1,2011-04-18 15:26:00,2.46,,United Kingdom
580694,22076,6 RIBBONS EMPIRE  ,24,2011-12-05 16:00:00,0.39,16600.0,United Kingdom
576052,22866,HAND WARMER SCOTTY DOG DESIGN,2,2011-11-13 14:48:00,2.1,15787.0,United Kingdom
562276,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-08-04 10:23:00,1.65,17735.0,United Kingdom
574076,23282,FOLDING BUTTERFLY MIRROR IVORY ,1,2011-11-02 15:38:00,2.46,,United Kingdom
540817,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,2011-01-11 12:56:00,4.25,14209.0,United Kingdom
572558,23282,FOLDING BUTTERFLY MIRROR IVORY ,12,2011-10-25 08:26:00,0.83,14286.0,United Kingdom
540946,22423,REGENCY CAKESTAND 3 TIER,6,2011-01-12 12:43:00,12.75,12359.0,Cyprus
554628,22386,JUMBO BAG PINK POLKADOT,10,2011-05-25 11:26:00,2.08,15039.0,United Kingdom
536580,22988,SOLDIERS EGG CUP ,12,2010-12-01 16:17:00,1.25,17690.0,United Kingdom
537202,21811,CHRISTMAS HANGING HEART WITH BELL,4,2010-12-05 14:25:00,1.25,14506.0,United Kingdom
557995,23102,SILVER HEARTS TABLE DECORATION,1,2011-06-24 10:44:00,0.83,17979.0,United Kingdom
541809,21930,JUMBO STORAGE BAG SKULLS,6,2011-01-21 14:58:00,4.96,,United Kingdom
C548866,22311,OFFICE MUG WARMER BLACK+SILVER ,-1,2011-04-04 14:09:00,2.95,14606.0,United Kingdom
564820,23223,CHRISTMAS TREE HANGING SILVER ,2,2011-08-30 12:16:00,1.63,,United Kingdom
578270,23225,CHERUB HEART DECORATION SILVER ,54,2011-11-23 13:39:00,1.63,14096.0,United Kingdom
579062,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-11-28 10:29:00,1.65,17651.0,United Kingdom
540003,22961,JAM MAKING SET PRINTED,12,2011-01-04 10:37:00,1.45,16875.0,United Kingdom
564758,20726,LUNCH BAG WOODLAND,1,2011-08-30 10:39:00,4.13,,United Kingdom
575954,22338,STAR DECORATION PAINTED ZINC ,10,2011-11-13 12:03:00,0.19,17211.0,United Kingdom
575950,22572,ROCKING HORSE GREEN CHRISTMAS ,48,2011-11-13 11:53:00,0.85,16983.0,United Kingdom
539725,48111,DOORMAT 3 SMILEY CATS,1,2010-12-21 13:58:00,7.95,17211.0,United Kingdom
550389,22291,HANGING CHICK CREAM DECORATION,3,2011-04-18 11:53:00,1.45,17284.0,United Kingdom
542393,20983,12 PENCILS TALL TUBE RED RETROSPOT,2,2011-01-27 15:02:00,0.85,18125.0,United Kingdom
564372,16048,TEATIME ROUND PENCIL SHARPENER ,24,2011-08-25 09:55:00,0.12,12714.0,France
536592,22311,OFFICE MUG WARMER BLACK+SILVER ,2,2010-12-01 17:06:00,5.91,,United Kingdom
580725,22093,MOTORING TISSUE BOX,36,2011-12-05 17:13:00,0.39,15932.0,United Kingdom
562933,22433,WATERING CAN GREEN DINOSAUR,1,2011-08-10 16:51:00,4.13,,United Kingdom
571509,23351,ROLL WRAP 50'S CHRISTMAS,1,2011-10-17 15:28:00,1.25,13110.0,United Kingdom
556455,23003,TRAVEL CARD WALLET VINTAGE ROSE ,24,2011-06-10 16:46:00,0.42,15856.0,United Kingdom
556241,23173,REGENCY TEAPOT ROSES ,2,2011-06-09 16:04:00,9.95,12597.0,Spain
549100,85049g,CHOCOLATE BOX RIBBONS ,1,2011-04-06 11:14:00,2.46,,United Kingdom
567667,22624,IVORY KITCHEN SCALES,1,2011-09-21 15:24:00,16.63,,United Kingdom
574561,22670,FRENCH WC SIGN BLUE METAL,1,2011-11-04 15:52:00,2.46,,United Kingdom
564758,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,1,2011-08-30 10:39:00,1.63,,United Kingdom
552282,48138,DOORMAT UNION FLAG,1,2011-05-08 12:44:00,7.95,14040.0,United Kingdom
564631,23431,NATURAL HANGING QUILTED HEARTS ,12,2011-08-26 11:54:00,0.83,17451.0,United Kingdom
554961,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,2011-05-27 15:19:00,5.79,,United Kingdom
547686,21207,SKULL AND CROSSBONES  GARLAND ,12,2011-03-24 14:49:00,1.65,15513.0,United Kingdom
568212,22485,SET OF 2 WOODEN MARKET CRATES,1,2011-09-25 16:05:00,12.75,15154.0,United Kingdom
571047,22865,HAND WARMER OWL DESIGN,12,2011-10-13 13:42:00,2.1,16042.0,United Kingdom
573371,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,24,2011-10-30 13:34:00,3.39,13113.0,United Kingdom
550520,84549,CROCHET WHITE RABBIT KEYRING ,6,2011-04-19 09:43:00,1.65,16170.0,United Kingdom
575138,22077,6 RIBBONS RUSTIC CHARM,1,2011-11-08 15:24:00,4.13,,United Kingdom
580360,16238,PARTY TIME PENCIL ERASERS,28,2011-12-02 16:14:00,0.21,14493.0,United Kingdom
567901,23169,CLASSIC GLASS COOKIE JAR,1,2011-09-22 16:28:00,8.29,,United Kingdom
569384,22610,PENS ASSORTED FUNNY FACE,36,2011-10-03 16:47:00,0.19,15159.0,United Kingdom
550212,21931,JUMBO STORAGE BAG SUKI,6,2011-04-15 10:41:00,4.13,,United Kingdom
550291,22357,KINGS CHOICE BISCUIT TIN,4,2011-04-15 15:17:00,4.25,13720.0,United Kingdom
558709,23092,LARGE ANTIQUE WHITE PHOTO FRAME,2,2011-07-01 13:02:00,7.9,17338.0,United Kingdom
560483,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-07-19 10:49:00,1.25,12955.0,United Kingdom
562715,15036,ASSORTED COLOURS SILK FAN,5,2011-08-08 15:34:00,1.63,,United Kingdom
550496,22133,PINK LOVE HEART SHAPE CUP,2,2011-04-18 15:05:00,0.85,,United Kingdom
556415,22440,BALLOON WATER BOMB PACK OF 35,100,2011-06-10 12:19:00,0.42,12409.0,Switzerland
542393,22113,GREY HEART HOT WATER BOTTLE,4,2011-01-27 15:02:00,3.75,18125.0,United Kingdom
562584,47590A,BLUE HAPPY BIRTHDAY BUNTING,2,2011-08-07 14:16:00,5.45,13752.0,United Kingdom
560926,22503,CABIN BAG VINTAGE PAISLEY,1,2011-07-22 09:20:00,16.63,,United Kingdom
543345,84949,SILVER HANGING T-LIGHT HOLDER,3,2011-02-07 12:29:00,3.29,,United Kingdom
572302,22683,FRENCH BLUE METAL DOOR SIGN 8,1,2011-10-23 14:47:00,1.25,15427.0,United Kingdom
574907,85014A,BLACK/BLUE POLKADOT UMBRELLA,2,2011-11-07 15:33:00,5.95,17043.0,United Kingdom
538808,21918,SET 12 KIDS COLOUR  CHALK STICKS,8,2010-12-14 12:11:00,0.42,14057.0,United Kingdom
539484,22941,CHRISTMAS LIGHTS 10 REINDEER,1,2010-12-19 15:44:00,8.5,15640.0,United Kingdom
538881,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,2010-12-14 15:54:00,4.21,,United Kingdom
578065,21520,BOOZE & WOMEN GREETING CARD ,1,2011-11-22 15:41:00,0.83,,United Kingdom
575875,22714,CARD BIRTHDAY COWBOY,1,2011-11-11 13:06:00,0.83,,United Kingdom
544796,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-02-23 13:37:00,2.95,16208.0,United Kingdom
543731,15056N,EDWARDIAN PARASOL NATURAL,3,2011-02-11 11:57:00,5.95,17677.0,United Kingdom
